               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 124,            0.027229,            0.027588,          0.00099942,             0.96524,             0.88376,             0.91899,             0.69015,            0.026683,            0.031531,           0.0011703,           0.0087823,           0.0087823,           0.0087823
                 125,            0.026982,            0.027267,          0.00096235,             0.96373,             0.88535,             0.92081,             0.68941,            0.026639,            0.031537,           0.0011467,           0.0087724,           0.0087724,           0.0087724
                 126,             0.02688,             0.02719,          0.00095672,              0.9663,             0.88577,             0.92295,             0.69178,            0.026637,            0.031384,           0.0012203,           0.0087625,           0.0087625,           0.0087625
                 127,            0.026953,            0.027014,          0.00095523,              0.9653,             0.87845,             0.92206,             0.69182,            0.026596,            0.031489,           0.0011229,           0.0087526,           0.0087526,           0.0087526
                 128,            0.026879,            0.026869,          0.00098386,             0.96371,             0.88484,             0.92205,             0.69602,            0.026551,            0.031376,           0.0011253,           0.0087427,           0.0087427,           0.0087427
                 129,            0.026883,            0.027584,          0.00089286,             0.96457,             0.88575,             0.92363,             0.69499,            0.026588,            0.031397,           0.0011679,           0.0087328,           0.0087328,           0.0087328
                 130,            0.026868,            0.027306,          0.00093763,             0.95842,             0.88976,             0.92202,             0.69576,            0.026488,            0.031218,           0.0011967,           0.0087229,           0.0087229,           0.0087229
                 131,            0.026761,            0.026476,          0.00096192,             0.95789,              0.8875,             0.92347,             0.69704,            0.026392,            0.031205,           0.0012291,            0.008713,            0.008713,            0.008713
                 132,            0.026921,            0.027492,          0.00095763,             0.96701,             0.88097,             0.92163,             0.69691,            0.026436,            0.031304,           0.0012459,           0.0087031,           0.0087031,           0.0087031
                 133,            0.026756,            0.026739,          0.00091561,             0.96186,             0.88124,             0.92081,             0.69607,            0.026423,            0.031442,           0.0011839,           0.0086932,           0.0086932,           0.0086932
                 134,            0.026887,            0.027357,            0.001014,             0.96247,             0.88122,              0.9213,             0.69499,             0.02638,            0.031436,            0.001177,           0.0086833,           0.0086833,           0.0086833
                 135,            0.026724,            0.027573,          0.00096548,             0.96376,             0.88128,             0.92218,             0.69685,            0.026154,            0.031393,           0.0011847,           0.0086734,           0.0086734,           0.0086734
                 136,            0.026545,            0.027069,          0.00088553,             0.96533,             0.87755,             0.92329,             0.70058,            0.026075,            0.031394,           0.0012035,           0.0086635,           0.0086635,           0.0086635
                 137,            0.026471,            0.026887,          0.00092477,             0.95226,             0.88717,             0.92394,              0.7027,            0.025978,            0.031272,           0.0011716,           0.0086536,           0.0086536,           0.0086536
                 138,            0.026366,            0.026635,          0.00092038,             0.95518,             0.88854,             0.92271,             0.70167,            0.025957,            0.031317,           0.0011895,           0.0086437,           0.0086437,           0.0086437
                 139,            0.026335,            0.026558,          0.00092777,             0.95787,             0.88983,              0.9241,             0.70501,            0.025841,            0.031281,           0.0011712,           0.0086338,           0.0086338,           0.0086338
                 140,            0.026352,            0.026785,          0.00094732,             0.95597,             0.89222,              0.9231,             0.70538,            0.025777,            0.031375,           0.0011596,           0.0086239,           0.0086239,           0.0086239
                 141,            0.026278,            0.026945,          0.00091166,             0.95704,              0.8901,             0.92307,             0.70556,            0.025811,            0.031372,           0.0011573,            0.008614,            0.008614,            0.008614
                 142,            0.026273,            0.026713,          0.00088166,              0.9602,             0.88993,             0.92401,             0.70625,            0.025813,            0.031326,           0.0011427,           0.0086041,           0.0086041,           0.0086041
                 143,            0.026257,            0.026571,          0.00092298,             0.96309,             0.88533,             0.92426,             0.70507,             0.02579,            0.031252,           0.0011277,           0.0085942,           0.0085942,           0.0085942
                 144,            0.025929,            0.026376,          0.00089165,             0.95416,              0.8916,             0.92383,              0.7052,            0.025794,            0.031161,            0.001126,           0.0085843,           0.0085843,           0.0085843
                 145,            0.025926,            0.026691,          0.00094086,             0.95291,             0.89589,             0.92341,             0.70419,            0.025815,            0.031198,           0.0011076,           0.0085744,           0.0085744,           0.0085744
                 146,            0.025961,            0.026535,          0.00090827,             0.95835,             0.88964,             0.92334,             0.70579,             0.02573,            0.031037,           0.0010607,           0.0085645,           0.0085645,           0.0085645
                 147,            0.025972,            0.026457,           0.0008993,             0.94937,             0.89524,             0.92431,             0.70701,            0.025628,            0.030974,           0.0010768,           0.0085546,           0.0085546,           0.0085546
                 148,            0.025884,              0.0262,          0.00086991,             0.96231,             0.88285,             0.92392,             0.70549,            0.025628,            0.031032,            0.001099,           0.0085447,           0.0085447,           0.0085447
                 149,            0.025733,            0.026147,          0.00091616,             0.95018,             0.89152,             0.92295,             0.70778,            0.025651,            0.031036,           0.0011164,           0.0085348,           0.0085348,           0.0085348
                 150,            0.025371,            0.026276,          0.00082737,             0.95271,             0.89248,             0.92261,             0.70738,            0.025631,            0.031117,            0.001141,           0.0085249,           0.0085249,           0.0085249
                 151,            0.025606,            0.026215,          0.00085249,             0.96369,             0.88261,             0.92236,             0.70858,            0.025589,            0.031086,           0.0012113,            0.008515,            0.008515,            0.008515
                 152,            0.025641,            0.026288,          0.00088731,             0.96263,             0.88591,             0.92215,             0.70968,            0.025533,            0.031071,             0.00127,           0.0085051,           0.0085051,           0.0085051
