               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 121,            0.041484,            0.039317,           0.0016583,             0.92348,             0.83695,              0.8827,             0.54308,            0.039076,            0.038479,           0.0014533,            0.008812,            0.008812,            0.008812
                 122,            0.041543,            0.038992,           0.0017465,             0.93822,              0.8315,             0.88316,             0.54374,            0.038886,            0.038618,           0.0014549,           0.0088021,           0.0088021,           0.0088021
                 123,            0.041306,            0.040226,           0.0016355,              0.9317,              0.8386,             0.88035,             0.54575,            0.038891,            0.038618,           0.0014766,           0.0087922,           0.0087922,           0.0087922
                 124,            0.041288,              0.0391,           0.0016961,             0.93427,             0.83774,             0.88315,             0.54684,            0.038715,            0.038458,           0.0014646,           0.0087823,           0.0087823,           0.0087823
                 125,            0.040819,            0.038688,           0.0016461,             0.93849,             0.82958,             0.88159,             0.54926,             0.03855,            0.038384,           0.0014412,           0.0087724,           0.0087724,           0.0087724
                 126,            0.041166,            0.038886,           0.0017194,             0.91811,             0.84416,             0.88422,             0.54535,            0.038672,             0.03833,           0.0013984,           0.0087625,           0.0087625,           0.0087625
                 127,            0.041023,            0.038331,           0.0017173,             0.93927,             0.83235,             0.88394,             0.54863,            0.038429,            0.038198,           0.0014769,           0.0087526,           0.0087526,           0.0087526
                 128,            0.040833,            0.038466,           0.0016389,             0.93141,             0.83551,             0.88529,             0.54674,            0.038552,             0.03808,           0.0015149,           0.0087427,           0.0087427,           0.0087427
                 129,            0.041206,            0.039719,           0.0016471,             0.93142,             0.83546,             0.88478,             0.55027,            0.038424,            0.038016,           0.0015009,           0.0087328,           0.0087328,           0.0087328
                 130,            0.040664,            0.038198,           0.0016648,             0.92268,             0.84012,             0.88441,             0.55206,            0.038474,            0.038123,           0.0014472,           0.0087229,           0.0087229,           0.0087229
                 131,            0.040762,            0.038622,           0.0016487,             0.93735,             0.83653,             0.88574,              0.5519,            0.038515,            0.038145,            0.001455,            0.008713,            0.008713,            0.008713
                 132,            0.040775,            0.038537,            0.001624,             0.93981,             0.83549,             0.88764,             0.55086,            0.038263,            0.038137,           0.0014293,           0.0087031,           0.0087031,           0.0087031
                 133,            0.040684,            0.038472,           0.0016734,             0.92821,             0.84158,             0.88885,             0.55083,              0.0382,            0.038207,           0.0014048,           0.0086932,           0.0086932,           0.0086932
                 134,            0.040457,            0.038689,           0.0016492,             0.93089,             0.83864,             0.88845,             0.55007,            0.038121,            0.038227,           0.0014092,           0.0086833,           0.0086833,           0.0086833
                 135,            0.040388,            0.038698,           0.0016483,             0.92272,             0.84917,             0.88917,             0.55555,            0.038143,            0.038253,           0.0014178,           0.0086734,           0.0086734,           0.0086734
                 136,            0.040779,            0.038308,           0.0016095,             0.93233,             0.84604,             0.88839,             0.55373,            0.037986,             0.03813,           0.0014088,           0.0086635,           0.0086635,           0.0086635
                 137,            0.040365,            0.039038,           0.0016137,             0.94159,             0.84238,             0.88889,             0.55887,            0.037775,            0.038034,           0.0013911,           0.0086536,           0.0086536,           0.0086536
                 138,            0.040049,             0.03774,           0.0016196,             0.93579,             0.84387,               0.889,             0.56162,            0.037688,            0.037927,           0.0013921,           0.0086437,           0.0086437,           0.0086437
                 139,            0.040424,            0.038068,           0.0015925,              0.9442,             0.83517,             0.88781,             0.56293,             0.03779,            0.037952,           0.0013712,           0.0086338,           0.0086338,           0.0086338
                 140,            0.040168,            0.037746,           0.0015699,             0.93668,              0.8442,              0.8883,             0.56182,            0.037774,            0.037931,           0.0014188,           0.0086239,           0.0086239,           0.0086239
                 141,            0.040204,            0.038285,           0.0015681,             0.94043,             0.83748,             0.88828,             0.56109,            0.037851,            0.037883,           0.0014186,            0.008614,            0.008614,            0.008614
                 142,            0.040045,            0.038123,           0.0015479,             0.94244,             0.83384,             0.88798,             0.56481,            0.037643,             0.03771,           0.0014285,           0.0086041,           0.0086041,           0.0086041
                 143,            0.040216,            0.037942,            0.001557,             0.94187,             0.83359,             0.88766,             0.56345,            0.037594,            0.037707,           0.0014708,           0.0085942,           0.0085942,           0.0085942
                 144,            0.039799,            0.038057,           0.0016117,             0.93687,             0.83846,             0.88745,             0.56123,            0.037625,            0.037831,           0.0014878,           0.0085843,           0.0085843,           0.0085843
                 145,              0.0398,            0.038481,           0.0015984,             0.94303,             0.83271,              0.8855,             0.56397,             0.03748,            0.037744,           0.0015014,           0.0085744,           0.0085744,           0.0085744
                 146,            0.039395,             0.03747,           0.0015635,             0.93896,              0.8338,             0.88538,             0.56241,            0.037438,            0.037713,           0.0014718,           0.0085645,           0.0085645,           0.0085645
                 147,            0.039574,            0.037716,           0.0016313,             0.94516,              0.8379,             0.88946,             0.56237,             0.03744,             0.03774,           0.0014591,           0.0085546,           0.0085546,           0.0085546
                 148,            0.040131,            0.037912,           0.0016359,              0.9447,             0.83586,             0.88815,             0.56527,             0.03741,            0.037809,           0.0014853,           0.0085447,           0.0085447,           0.0085447
                 149,            0.039623,            0.038045,           0.0014971,             0.94373,             0.83903,             0.88791,             0.56591,            0.037339,            0.037828,           0.0015021,           0.0085348,           0.0085348,           0.0085348
                 150,             0.03955,            0.037578,           0.0015555,             0.94513,             0.83762,             0.88941,             0.57017,            0.037218,            0.037696,           0.0014786,           0.0085249,           0.0085249,           0.0085249
                 151,            0.039349,            0.038431,           0.0014466,             0.94128,             0.83383,             0.88751,             0.56915,            0.037287,            0.037611,           0.0015106,            0.008515,            0.008515,            0.008515
                 152,            0.039324,            0.037217,           0.0015171,              0.9403,             0.83379,             0.88575,             0.56919,            0.037222,            0.037524,           0.0015265,           0.0085051,           0.0085051,           0.0085051
